"","ZIP","COUNTYNAME","STATE","STCOUNTYFP","CLASSFP"
"5033",95129,"Santa Clara County","CA",6085,"H1"
"5034",95131,"Santa Clara County","CA",6085,"H1"
"5035",95158,"Santa Clara County","CA",6085,"H1"
"5036",95014,"Santa Clara County","CA",6085,"H1"
"5037",95035,"Santa Clara County","CA",6085,"H1"
"5038",95054,"Santa Clara County","CA",6085,"H1"
"5039",95052,"Santa Clara County","CA",6085,"H1"
"5040",95056,"Santa Clara County","CA",6085,"H1"
"5041",95009,"Santa Clara County","CA",6085,"H1"
"5042",95109,"Santa Clara County","CA",6085,"H1"
"5043",94028,"Santa Clara County","CA",6085,"H1"
"5044",95101,"Santa Clara County","CA",6085,"H1"
"5045",94301,"Santa Clara County","CA",6085,"H1"
"5046",94303,"Santa Clara County","CA",6085,"H1"
"5047",94305,"Santa Clara County","CA",6085,"H1"
"5048",95150,"Santa Clara County","CA",6085,"H1"
"5049",95020,"Santa Clara County","CA",6085,"H1"
"5050",95033,"Santa Clara County","CA",6085,"H1"
"5051",95030,"Santa Clara County","CA",6085,"H1"
"5052",95117,"Santa Clara County","CA",6085,"H1"
"5053",95119,"Santa Clara County","CA",6085,"H1"
"5054",95130,"Santa Clara County","CA",6085,"H1"
"5055",95031,"Santa Clara County","CA",6085,"H1"
"5056",95038,"Santa Clara County","CA",6085,"H1"
"5057",95021,"Santa Clara County","CA",6085,"H1"
"5058",94302,"Santa Clara County","CA",6085,"H1"
"5059",94085,"Santa Clara County","CA",6085,"H1"
"5060",95136,"Santa Clara County","CA",6085,"H1"
"5061",95070,"Santa Clara County","CA",6085,"H1"
"5062",95111,"Santa Clara County","CA",6085,"H1"
"5063",95037,"Santa Clara County","CA",6085,"H1"
"5064",95050,"Santa Clara County","CA",6085,"H1"
"5065",95051,"Santa Clara County","CA",6085,"H1"
"5066",95122,"Santa Clara County","CA",6085,"H1"
"5067",95046,"Santa Clara County","CA",6085,"H1"
"5068",94023,"Santa Clara County","CA",6085,"H1"
"5069",94042,"Santa Clara County","CA",6085,"H1"
"5070",95023,"Santa Clara County","CA",6085,"H1"
"5071",94550,"Santa Clara County","CA",6085,"H1"
"5072",95156,"Santa Clara County","CA",6085,"H1"
"5073",95026,"Santa Clara County","CA",6085,"H1"
"5074",94020,"Santa Clara County","CA",6085,"H1"
"5075",95124,"Santa Clara County","CA",6085,"H1"
"5076",95120,"Santa Clara County","CA",6085,"H1"
"5077",95151,"Santa Clara County","CA",6085,"H1"
"5078",95152,"Santa Clara County","CA",6085,"H1"
"5079",95036,"Santa Clara County","CA",6085,"H1"
"5080",95172,"Santa Clara County","CA",6085,"H1"
"5081",95192,"Santa Clara County","CA",6085,"H1"
"5082",94306,"Santa Clara County","CA",6085,"H1"
"5083",95123,"Santa Clara County","CA",6085,"H1"
"5084",95128,"Santa Clara County","CA",6085,"H1"
"5085",95134,"Santa Clara County","CA",6085,"H1"
"5086",95116,"Santa Clara County","CA",6085,"H1"
"5087",95044,"Santa Clara County","CA",6085,"H1"
"5088",95071,"Santa Clara County","CA",6085,"H1"
"5089",95141,"Santa Clara County","CA",6085,"H1"
"5090",95013,"Santa Clara County","CA",6085,"H1"
"5091",94022,"Santa Clara County","CA",6085,"H1"
"5092",94089,"Santa Clara County","CA",6085,"H1"
"5093",95125,"Santa Clara County","CA",6085,"H1"
"5094",95140,"Santa Clara County","CA",6085,"H1"
"5095",95112,"Santa Clara County","CA",6085,"H1"
"5096",95118,"Santa Clara County","CA",6085,"H1"
"5097",95011,"Santa Clara County","CA",6085,"H1"
"5098",95164,"Santa Clara County","CA",6085,"H1"
"5099",94039,"Santa Clara County","CA",6085,"H1"
"5100",95157,"Santa Clara County","CA",6085,"H1"
"5101",95191,"Santa Clara County","CA",6085,"H1"
"5102",95106,"Santa Clara County","CA",6085,"H1"
"5103",95033,"Santa Cruz County","CA",6087,"H1"
"5104",95001,"Santa Cruz County","CA",6087,"H1"
"5105",95020,"Santa Cruz County","CA",6087,"H1"
"5106",95077,"Santa Cruz County","CA",6087,"H1"
"5107",95041,"Santa Cruz County","CA",6087,"H1"
"5108",95062,"Santa Cruz County","CA",6087,"H1"
"5109",95063,"Santa Cruz County","CA",6087,"H1"
"5110",95017,"Santa Cruz County","CA",6087,"H1"
"5111",95005,"Santa Cruz County","CA",6087,"H1"
"5112",95066,"Santa Cruz County","CA",6087,"H1"
"5113",95006,"Santa Cruz County","CA",6087,"H1"
"5114",95018,"Santa Cruz County","CA",6087,"H1"
"5115",95073,"Santa Cruz County","CA",6087,"H1"
"5116",95064,"Santa Cruz County","CA",6087,"H1"
"5117",95007,"Santa Cruz County","CA",6087,"H1"
"5118",95010,"Santa Cruz County","CA",6087,"H1"
"5119",95003,"Santa Cruz County","CA",6087,"H1"
"5120",95067,"Santa Cruz County","CA",6087,"H1"
"5121",94060,"Santa Cruz County","CA",6087,"H1"
"5122",95060,"Santa Cruz County","CA",6087,"H1"
"5123",95065,"Santa Cruz County","CA",6087,"H1"
"5124",95076,"Santa Cruz County","CA",6087,"H1"
"5125",95019,"Santa Cruz County","CA",6087,"H1"
"5126",95061,"Santa Cruz County","CA",6087,"H1"
"5127",96008,"Shasta County","CA",6089,"H1"
"5128",96099,"Shasta County","CA",6089,"H1"
"5129",96071,"Shasta County","CA",6089,"H1"
"5130",96011,"Shasta County","CA",6089,"H1"
"5131",96033,"Shasta County","CA",6089,"H1"
"5132",96028,"Shasta County","CA",6089,"H1"
"5133",96003,"Shasta County","CA",6089,"H1"
"5134",96007,"Shasta County","CA",6089,"H1"
"5135",96019,"Shasta County","CA",6089,"H1"
"5136",96059,"Shasta County","CA",6089,"H1"
"5137",96088,"Shasta County","CA",6089,"H1"
"5138",96069,"Shasta County","CA",6089,"H1"
"5139",96017,"Shasta County","CA",6089,"H1"
"5140",96087,"Shasta County","CA",6089,"H1"
"5141",96095,"Shasta County","CA",6089,"H1"
"5142",96013,"Shasta County","CA",6089,"H1"
"5143",96049,"Shasta County","CA",6089,"H1"
"5144",96065,"Shasta County","CA",6089,"H1"
"5145",96089,"Shasta County","CA",6089,"H1"
"5146",96047,"Shasta County","CA",6089,"H1"
"5147",96062,"Shasta County","CA",6089,"H1"
"5148",96016,"Shasta County","CA",6089,"H1"
"5149",96025,"Shasta County","CA",6089,"H1"
"5150",96002,"Shasta County","CA",6089,"H1"
"5151",96096,"Shasta County","CA",6089,"H1"
"5152",96056,"Shasta County","CA",6089,"H1"
"5153",96073,"Shasta County","CA",6089,"H1"
"5154",96022,"Shasta County","CA",6089,"H1"
"5155",96001,"Shasta County","CA",6089,"H1"
"5156",96051,"Shasta County","CA",6089,"H1"
"5157",96040,"Shasta County","CA",6089,"H1"
"5158",96076,"Shasta County","CA",6089,"H1"
"5159",96084,"Shasta County","CA",6089,"H1"
"5160",95910,"Sierra County","CA",6091,"H1"
"5161",95936,"Sierra County","CA",6091,"H1"
"5162",96125,"Sierra County","CA",6091,"H1"
"5163",95944,"Sierra County","CA",6091,"H1"
"5164",96126,"Sierra County","CA",6091,"H1"
"5165",96118,"Sierra County","CA",6091,"H1"
"5166",95922,"Sierra County","CA",6091,"H1"
"5167",95960,"Sierra County","CA",6091,"H1"
"5168",96124,"Sierra County","CA",6091,"H1"
"5169",96050,"Siskiyou County","CA",6093,"H1"
"5170",96058,"Siskiyou County","CA",6093,"H1"
"5171",96014,"Siskiyou County","CA",6093,"H1"
"5172",96057,"Siskiyou County","CA",6093,"H1"
"5173",96085,"Siskiyou County","CA",6093,"H1"
"5174",96025,"Siskiyou County","CA",6093,"H1"
"5175",96134,"Siskiyou County","CA",6093,"H1"
"5176",96031,"Siskiyou County","CA",6093,"H1"
"5177",96038,"Siskiyou County","CA",6093,"H1"
"5178",96094,"Siskiyou County","CA",6093,"H1"
"5179",96067,"Siskiyou County","CA",6093,"H1"
"5180",96044,"Siskiyou County","CA",6093,"H1"
"5181",96027,"Siskiyou County","CA",6093,"H1"
"5182",96039,"Siskiyou County","CA",6093,"H1"
"5183",96023,"Siskiyou County","CA",6093,"H1"
"5184",95568,"Siskiyou County","CA",6093,"H1"
"5185",96086,"Siskiyou County","CA",6093,"H1"
"5186",96037,"Siskiyou County","CA",6093,"H1"
"5187",96064,"Siskiyou County","CA",6093,"H1"
"5188",96032,"Siskiyou County","CA",6093,"H1"
"5189",96097,"Siskiyou County","CA",6093,"H1"
"5190",96034,"Siskiyou County","CA",6093,"H1"
"5191",94510,"Solano County","CA",6095,"H1"
"5192",95694,"Solano County","CA",6095,"H1"
"5193",95616,"Solano County","CA",6095,"H1"
"5194",94512,"Solano County","CA",6095,"H1"
"5195",94503,"Solano County","CA",6095,"H1"
"5196",94534,"Solano County","CA",6095,"H1"
"5197",94571,"Solano County","CA",6095,"H1"
"5198",95625,"Solano County","CA",6095,"H1"
"5199",94585,"Solano County","CA",6095,"H1"
"5200",95696,"Solano County","CA",6095,"H1"
"5201",94535,"Solano County","CA",6095,"H1"
"5202",94558,"Solano County","CA",6095,"H1"
"5203",94533,"Solano County","CA",6095,"H1"
"5204",95687,"Solano County","CA",6095,"H1"
"5205",95620,"Solano County","CA",6095,"H1"
"5206",94592,"Solano County","CA",6095,"H1"
"5207",95690,"Solano County","CA",6095,"H1"
"5208",94590,"Solano County","CA",6095,"H1"
"5209",94591,"Solano County","CA",6095,"H1"
"5210",94589,"Solano County","CA",6095,"H1"
"5211",95688,"Solano County","CA",6095,"H1"
"5212",95618,"Solano County","CA",6095,"H1"
"5213",95409,"Sonoma County","CA",6097,"H1"
"5214",94923,"Sonoma County","CA",6097,"H1"
"5215",94927,"Sonoma County","CA",6097,"H1"
"5216",94953,"Sonoma County","CA",6097,"H1"
"5217",94574,"Sonoma County","CA",6097,"H1"
"5218",95405,"Sonoma County","CA",6097,"H1"
"5219",95476,"Sonoma County","CA",6097,"H1"
"5220",95492,"Sonoma County","CA",6097,"H1"
"5221",95425,"Sonoma County","CA",6097,"H1"
"5222",95462,"Sonoma County","CA",6097,"H1"
"5223",95412,"Sonoma County","CA",6097,"H1"
"5224",95433,"Sonoma County","CA",6097,"H1"
"5225",95471,"Sonoma County","CA",6097,"H1"
"5226",95497,"Sonoma County","CA",6097,"H1"
"5227",95461,"Sonoma County","CA",6097,"H1"
"5228",95403,"Sonoma County","CA",6097,"H1"
"5229",94954,"Sonoma County","CA",6097,"H1"
"5230",95402,"Sonoma County","CA",6097,"H1"
"5231",95407,"Sonoma County","CA",6097,"H1"
"5232",94515,"Sonoma County","CA",6097,"H1"
"5233",95472,"Sonoma County","CA",6097,"H1"
"5234",95448,"Sonoma County","CA",6097,"H1"
"5235",95446,"Sonoma County","CA",6097,"H1"
"5236",95450,"Sonoma County","CA",6097,"H1"
"5237",94922,"Sonoma County","CA",6097,"H1"
"5238",94952,"Sonoma County","CA",6097,"H1"
"5239",95401,"Sonoma County","CA",6097,"H1"
"5240",95404,"Sonoma County","CA",6097,"H1"
"5241",94928,"Sonoma County","CA",6097,"H1"
"5242",95444,"Sonoma County","CA",6097,"H1"
"5243",95452,"Sonoma County","CA",6097,"H1"
"5244",95421,"Sonoma County","CA",6097,"H1"
"5245",94955,"Sonoma County","CA",6097,"H1"
"5246",94931,"Sonoma County","CA",6097,"H1"
"5247",95416,"Sonoma County","CA",6097,"H1"
"5248",95473,"Sonoma County","CA",6097,"H1"
"5249",95441,"Sonoma County","CA",6097,"H1"
"5250",95439,"Sonoma County","CA",6097,"H1"
"5251",95487,"Sonoma County","CA",6097,"H1"
"5252",94972,"Sonoma County","CA",6097,"H1"
"5253",95445,"Sonoma County","CA",6097,"H1"
"5254",94558,"Sonoma County","CA",6097,"H1"
"5255",95431,"Sonoma County","CA",6097,"H1"
"5256",95419,"Sonoma County","CA",6097,"H1"
"5257",94951,"Sonoma County","CA",6097,"H1"
"5258",95442,"Sonoma County","CA",6097,"H1"
"5259",95465,"Sonoma County","CA",6097,"H1"
"5260",95406,"Sonoma County","CA",6097,"H1"
"5261",95480,"Sonoma County","CA",6097,"H1"
"5262",95436,"Sonoma County","CA",6097,"H1"
"5263",94999,"Sonoma County","CA",6097,"H1"
"5264",95486,"Sonoma County","CA",6097,"H1"
"5265",95430,"Sonoma County","CA",6097,"H1"
"5266",94975,"Sonoma County","CA",6097,"H1"
"5267",95307,"Stanislaus County","CA",6099,"H1"
"5268",95351,"Stanislaus County","CA",6099,"H1"
"5269",95367,"Stanislaus County","CA",6099,"H1"
"5270",95381,"Stanislaus County","CA",6099,"H1"
"5271",95322,"Stanislaus County","CA",6099,"H1"
"5272",95356,"Stanislaus County","CA",6099,"H1"
"5273",95323,"Stanislaus County","CA",6099,"H1"
"5274",95328,"Stanislaus County","CA",6099,"H1"
"5275",95329,"Stanislaus County","CA",6099,"H1"
"5276",95230,"Stanislaus County","CA",6099,"H1"
"5277",95385,"Stanislaus County","CA",6099,"H1"
"5278",95368,"Stanislaus County","CA",6099,"H1"
"5279",95313,"Stanislaus County","CA",6099,"H1"
"5280",95360,"Stanislaus County","CA",6099,"H1"
"5281",95363,"Stanislaus County","CA",6099,"H1"
"5282",95358,"Stanislaus County","CA",6099,"H1"
"5283",95352,"Stanislaus County","CA",6099,"H1"
"5284",95316,"Stanislaus County","CA",6099,"H1"
"5285",94550,"Stanislaus County","CA",6099,"H1"
"5286",95380,"Stanislaus County","CA",6099,"H1"
"5287",95350,"Stanislaus County","CA",6099,"H1"
"5288",95382,"Stanislaus County","CA",6099,"H1"
"5289",95361,"Stanislaus County","CA",6099,"H1"
"5290",95326,"Stanislaus County","CA",6099,"H1"
"5291",95357,"Stanislaus County","CA",6099,"H1"
"5292",95387,"Stanislaus County","CA",6099,"H1"
"5293",95397,"Stanislaus County","CA",6099,"H1"
"5294",95354,"Stanislaus County","CA",6099,"H1"
"5295",95355,"Stanislaus County","CA",6099,"H1"
"5296",95386,"Stanislaus County","CA",6099,"H1"
"5297",95353,"Stanislaus County","CA",6099,"H1"
"5298",95319,"Stanislaus County","CA",6099,"H1"
"5299",95324,"Stanislaus County","CA",6099,"H1"
"5300",95957,"Sutter County","CA",6101,"H1"
"5301",95674,"Sutter County","CA",6101,"H1"
"5302",95991,"Sutter County","CA",6101,"H1"
"5303",95953,"Sutter County","CA",6101,"H1"
"5304",95668,"Sutter County","CA",6101,"H1"
"5305",95837,"Sutter County","CA",6101,"H1"
"5306",95993,"Sutter County","CA",6101,"H1"
"5307",95626,"Sutter County","CA",6101,"H1"
"5308",95982,"Sutter County","CA",6101,"H1"
"5309",95676,"Sutter County","CA",6101,"H1"
"5310",95692,"Sutter County","CA",6101,"H1"
"5311",95948,"Sutter County","CA",6101,"H1"
"5312",95992,"Sutter County","CA",6101,"H1"
"5313",95659,"Sutter County","CA",6101,"H1"
"5314",95645,"Sutter County","CA",6101,"H1"
"5315",95836,"Sutter County","CA",6101,"H1"
"5316",96021,"Tehama County","CA",6103,"H1"
"5317",96076,"Tehama County","CA",6103,"H1"
"5318",96063,"Tehama County","CA",6103,"H1"
"5319",96078,"Tehama County","CA",6103,"H1"
"5320",96080,"Tehama County","CA",6103,"H1"
"5321",96007,"Tehama County","CA",6103,"H1"
"5322",96092,"Tehama County","CA",6103,"H1"
"5323",95963,"Tehama County","CA",6103,"H1"
"5324",95973,"Tehama County","CA",6103,"H1"
"5325",96059,"Tehama County","CA",6103,"H1"
"5326",96029,"Tehama County","CA",6103,"H1"
"5327",96090,"Tehama County","CA",6103,"H1"
"5328",96055,"Tehama County","CA",6103,"H1"
"5329",96035,"Tehama County","CA",6103,"H1"
"5330",96075,"Tehama County","CA",6103,"H1"
"5331",96061,"Tehama County","CA",6103,"H1"
"5332",96022,"Tehama County","CA",6103,"H1"
"5333",96074,"Tehama County","CA",6103,"H1"
"5334",95526,"Trinity County","CA",6105,"H1"
"5335",96076,"Trinity County","CA",6105,"H1"
"5336",95595,"Trinity County","CA",6105,"H1"
"5337",95527,"Trinity County","CA",6105,"H1"
"5338",96046,"Trinity County","CA",6105,"H1"
"5339",96091,"Trinity County","CA",6105,"H1"
"5340",95552,"Trinity County","CA",6105,"H1"
"5341",96048,"Trinity County","CA",6105,"H1"
"5342",96052,"Trinity County","CA",6105,"H1"
"5343",96010,"Trinity County","CA",6105,"H1"
"5344",96041,"Trinity County","CA",6105,"H1"
"5345",96093,"Trinity County","CA",6105,"H1"
"5346",96024,"Trinity County","CA",6105,"H1"
"5347",93270,"Tulare County","CA",6107,"H1"
"5348",93274,"Tulare County","CA",6107,"H1"
"5349",93223,"Tulare County","CA",6107,"H1"
"5350",93221,"Tulare County","CA",6107,"H1"
"5351",93256,"Tulare County","CA",6107,"H1"
"5352",93646,"Tulare County","CA",6107,"H1"
"5353",93631,"Tulare County","CA",6107,"H1"
"5354",93278,"Tulare County","CA",6107,"H1"
"5355",93212,"Tulare County","CA",6107,"H1"
"5356",93237,"Tulare County","CA",6107,"H1"
"5357",93673,"Tulare County","CA",6107,"H1"
"5358",93257,"Tulare County","CA",6107,"H1"
"5359",93271,"Tulare County","CA",6107,"H1"
"5360",93235,"Tulare County","CA",6107,"H1"
"5361",93275,"Tulare County","CA",6107,"H1"
"5362",93286,"Tulare County","CA",6107,"H1"
"5363",93603,"Tulare County","CA",6107,"H1"
"5364",93647,"Tulare County","CA",6107,"H1"
"5365",93279,"Tulare County","CA",6107,"H1"
"5366",93258,"Tulare County","CA",6107,"H1"
"5367",93654,"Tulare County","CA",6107,"H1"
"5368",93215,"Tulare County","CA",6107,"H1"
"5369",93261,"Tulare County","CA",6107,"H1"
"5370",93291,"Tulare County","CA",6107,"H1"
"5371",93219,"Tulare County","CA",6107,"H1"
"5372",93262,"Tulare County","CA",6107,"H1"
"5373",93230,"Tulare County","CA",6107,"H1"
"5374",93675,"Tulare County","CA",6107,"H1"
"5375",93208,"Tulare County","CA",6107,"H1"
"5376",93267,"Tulare County","CA",6107,"H1"
"5377",93290,"Tulare County","CA",6107,"H1"
"5378",93618,"Tulare County","CA",6107,"H1"
"5379",93201,"Tulare County","CA",6107,"H1"
"5380",93666,"Tulare County","CA",6107,"H1"
"5381",93641,"Tulare County","CA",6107,"H1"
"5382",93247,"Tulare County","CA",6107,"H1"
"5383",93292,"Tulare County","CA",6107,"H1"
"5384",93265,"Tulare County","CA",6107,"H1"
"5385",93244,"Tulare County","CA",6107,"H1"
"5386",93272,"Tulare County","CA",6107,"H1"
"5387",93260,"Tulare County","CA",6107,"H1"
"5388",93218,"Tulare County","CA",6107,"H1"
"5389",93670,"Tulare County","CA",6107,"H1"
"5390",93277,"Tulare County","CA",6107,"H1"
"5391",93615,"Tulare County","CA",6107,"H1"
"5392",93633,"Tulare County","CA",6107,"H1"
"5393",93207,"Tulare County","CA",6107,"H1"
"5394",93227,"Tulare County","CA",6107,"H1"
"5395",95310,"Tuolumne County","CA",6109,"H1"
"5396",95335,"Tuolumne County","CA",6109,"H1"
"5397",95305,"Tuolumne County","CA",6109,"H1"
"5398",95321,"Tuolumne County","CA",6109,"H1"
"5399",95311,"Tuolumne County","CA",6109,"H1"
"5400",95309,"Tuolumne County","CA",6109,"H1"
"5401",95329,"Tuolumne County","CA",6109,"H1"
"5402",95375,"Tuolumne County","CA",6109,"H1"
"5403",95327,"Tuolumne County","CA",6109,"H1"
"5404",95383,"Tuolumne County","CA",6109,"H1"
"5405",95379,"Tuolumne County","CA",6109,"H1"
"5406",95346,"Tuolumne County","CA",6109,"H1"
"5407",95373,"Tuolumne County","CA",6109,"H1"
"5408",95364,"Tuolumne County","CA",6109,"H1"
"5409",95370,"Tuolumne County","CA",6109,"H1"
"5410",95347,"Tuolumne County","CA",6109,"H1"
"5411",95372,"Tuolumne County","CA",6109,"H1"
"5412",93010,"Ventura County","CA",6111,"H1"
"5413",93001,"Ventura County","CA",6111,"H1"
"5414",93060,"Ventura County","CA",6111,"H1"
"5415",91304,"Ventura County","CA",6111,"H1"
"5416",93002,"Ventura County","CA",6111,"H1"
"5417",93044,"Ventura County","CA",6111,"H1"
"5418",93225,"Ventura County","CA",6111,"H1"
"5419",93030,"Ventura County","CA",6111,"H1"
"5420",93022,"Ventura County","CA",6111,"H1"
"5421",93062,"Ventura County","CA",6111,"H1"
"5422",91319,"Ventura County","CA",6111,"H1"
"5423",93009,"Ventura County","CA",6111,"H1"
"5424",91361,"Ventura County","CA",6111,"H1"
"5425",93033,"Ventura County","CA",6111,"H1"
"5426",93021,"Ventura County","CA",6111,"H1"
"5427",93006,"Ventura County","CA",6111,"H1"
"5428",93015,"Ventura County","CA",6111,"H1"
"5429",91320,"Ventura County","CA",6111,"H1"
"5430",93094,"Ventura County","CA",6111,"H1"
"5431",93066,"Ventura County","CA",6111,"H1"
"5432",93252,"Ventura County","CA",6111,"H1"
"5433",93065,"Ventura County","CA",6111,"H1"
"5434",93003,"Ventura County","CA",6111,"H1"
"5435",93036,"Ventura County","CA",6111,"H1"
"5436",93031,"Ventura County","CA",6111,"H1"
"5437",93011,"Ventura County","CA",6111,"H1"
"5438",91307,"Ventura County","CA",6111,"H1"
"5439",93099,"Ventura County","CA",6111,"H1"
"5440",93043,"Ventura County","CA",6111,"H1"
"5441",91311,"Ventura County","CA",6111,"H1"
"5442",93064,"Ventura County","CA",6111,"H1"
"5443",91362,"Ventura County","CA",6111,"H1"
"5444",93035,"Ventura County","CA",6111,"H1"
"5445",91359,"Ventura County","CA",6111,"H1"
"5446",93034,"Ventura County","CA",6111,"H1"
"5447",93040,"Ventura County","CA",6111,"H1"
"5448",93012,"Ventura County","CA",6111,"H1"
"5449",93063,"Ventura County","CA",6111,"H1"
"5450",93004,"Ventura County","CA",6111,"H1"
"5451",93013,"Ventura County","CA",6111,"H1"
"5452",91358,"Ventura County","CA",6111,"H1"
"5453",93061,"Ventura County","CA",6111,"H1"
"5454",90265,"Ventura County","CA",6111,"H1"
"5455",93042,"Ventura County","CA",6111,"H1"
"5456",91377,"Ventura County","CA",6111,"H1"
"5457",91360,"Ventura County","CA",6111,"H1"
"5458",93041,"Ventura County","CA",6111,"H1"
"5459",93023,"Ventura County","CA",6111,"H1"
"5460",93020,"Ventura County","CA",6111,"H1"
"5461",93007,"Ventura County","CA",6111,"H1"
"5462",93032,"Ventura County","CA",6111,"H1"
"5463",93016,"Ventura County","CA",6111,"H1"
"5464",93024,"Ventura County","CA",6111,"H1"
"5465",93005,"Ventura County","CA",6111,"H1"
"5466",95695,"Yolo County","CA",6113,"H1"
"5467",95616,"Yolo County","CA",6113,"H1"
"5468",95617,"Yolo County","CA",6113,"H1"
"5469",95698,"Yolo County","CA",6113,"H1"
"5470",95679,"Yolo County","CA",6113,"H1"
"5471",95605,"Yolo County","CA",6113,"H1"
"5472",95606,"Yolo County","CA",6113,"H1"
"5473",95937,"Yolo County","CA",6113,"H1"
"5474",95627,"Yolo County","CA",6113,"H1"
"5475",95697,"Yolo County","CA",6113,"H1"
"5476",95691,"Yolo County","CA",6113,"H1"
"5477",95776,"Yolo County","CA",6113,"H1"
"5478",95798,"Yolo County","CA",6113,"H1"
"5479",95653,"Yolo County","CA",6113,"H1"
"5480",95615,"Yolo County","CA",6113,"H1"
"5481",95799,"Yolo County","CA",6113,"H1"
"5482",95620,"Yolo County","CA",6113,"H1"
"5483",95694,"Yolo County","CA",6113,"H1"
"5484",95637,"Yolo County","CA",6113,"H1"
"5485",95618,"Yolo County","CA",6113,"H1"
"5486",95612,"Yolo County","CA",6113,"H1"
"5487",95607,"Yolo County","CA",6113,"H1"
"5488",95645,"Yolo County","CA",6113,"H1"
"5489",95977,"Yuba County","CA",6115,"H1"
"5490",95925,"Yuba County","CA",6115,"H1"
"5491",95960,"Yuba County","CA",6115,"H1"
"5492",95914,"Yuba County","CA",6115,"H1"
"5493",95981,"Yuba County","CA",6115,"H1"
"5494",95918,"Yuba County","CA",6115,"H1"
"5495",95903,"Yuba County","CA",6115,"H1"
"5496",95922,"Yuba County","CA",6115,"H1"
"5497",95935,"Yuba County","CA",6115,"H1"
"5498",95966,"Yuba County","CA",6115,"H1"
"5499",95692,"Yuba County","CA",6115,"H1"
"5500",95961,"Yuba County","CA",6115,"H1"
"5501",95941,"Yuba County","CA",6115,"H1"
"5502",95901,"Yuba County","CA",6115,"H1"
"5503",95919,"Yuba County","CA",6115,"H1"
"5504",95962,"Yuba County","CA",6115,"H1"
"5505",95972,"Yuba County","CA",6115,"H1"
